date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2024-08-01,1,10.5,9.9,0.0,0.0,0.0,0.0
2024-08-02,2,9.6,9.7,0.0,0.0,0.0,0.0
2024-08-03,3,5.7,4.8,0.0,0.0,0.0,0.0
2024-08-04,4,2.4,3.7,0.0,0.0,0.0,0.0
2024-08-05,5,8.8,10.4,0.0,0.0,0.0,0.0
2024-08-06,6,4.9,5.9,0.0,0.0,0.0,0.0
2024-08-07,7,8.7,12.2,0.0,0.0,0.0,0.0
2024-08-08,8,7.9,11.3,0.0,0.0,0.0,0.0
2024-08-09,9,12.0,8.2,0.0,0.0,0.0,0.0
2024-08-10,10,4.9,6.3,0.0,0.0,0.0,0.0
2024-08-11,11,0.9,2.4,0.0,0.0,0.0,0.0
2024-08-12,12,13.5,7.1,0.0,0.0,0.0,0.0
2024-08-13,13,8.1,8.0,0.0,0.0,0.0,0.0
2024-08-14,14,5.2,11.6,0.0,0.0,0.0,0.0
2024-08-15,15,8.1,6.7,0.0,0.0,0.0,0.0
2024-08-16,16,12.1,3.5,0.0,0.0,0.0,0.0
2024-08-17,17,12.8,2.6,0.0,0.0,0.0,0.0
2024-08-18,18,13.4,3.4,0.0,0.0,0.0,0.0
2024-08-19,19,16.7,4.1,0.0,0.0,0.0,0.0
2024-08-20,20,12.6,3.5,0.0,0.0,0.0,0.0
2024-08-21,21,7.2,10.0,0.0,0.0,0.0,0.0
2024-08-22,22,14.1,5.9,0.0,0.0,0.0,0.0
2024-08-23,23,13.6,3.2,0.0,0.0,0.0,0.0
2024-08-24,24,10.6,0.0,0.0,0.0,0.0,0.0
2024-08-25,25,12.1,0.0,0.0,0.0,0.0,0.0
2024-08-26,26,12.7,0.7,0.0,0.0,0.0,0.0
2024-08-27,27,16.7,1.3,0.0,0.0,0.0,0.0
2024-08-28,28,15.4,4.2,0.0,0.0,0.0,0.0
2024-08-29,29,15.9,0.5,0.0,0.0,0.0,0.0
2024-08-30,30,10.1,0.4,0.0,0.0,0.0,0.0
2024-08-31,31,16.7,1.3,0.0,0.0,0.0,0.0
