date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2025-01-01,1,12.8,0.1,0.0,0.0,0.0,0.0
2025-01-02,2,7.5,0.0,0.0,0.0,0.0,0.0
2025-01-03,3,11.8,4.4,0.0,0.0,0.0,0.0
2025-01-04,4,17.5,8.2,0.0,0.0,0.0,0.0
2025-01-05,5,7.2,2.6,0.0,0.0,0.0,0.0
2025-01-06,6,7.5,6.4,0.0,0.0,0.0,0.0
2025-01-07,7,3.8,1.9,0.0,0.0,0.0,0.0
2025-01-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,9,0.5,0.0,0.0,0.0,0.0,0.0
2025-01-10,10,20.5,1.6,0.0,0.0,0.0,0.0
2025-01-11,11,21.1,2.3,0.0,0.0,0.0,0.0
2025-01-12,12,15.6,2.3,0.0,0.0,0.0,0.0
2025-01-13,13,0.4,3.5,0.0,0.0,0.0,0.0
2025-01-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,15,11.7,0.1,0.0,0.0,0.0,0.0
2025-01-16,16,13.5,0.0,0.0,0.0,0.0,0.0
2025-01-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,21,2.3,0.0,0.0,0.0,0.0,0.0
2025-01-22,22,18.8,3.4,0.0,0.0,0.0,0.0
2025-01-23,23,19.8,6.7,0.0,0.0,0.0,0.0
2025-01-24,24,13.8,5.7,0.0,0.0,0.0,0.0
2025-01-25,25,12.9,0.0,0.0,0.0,0.0,0.0
2025-01-26,26,15.5,0.1,0.0,0.0,0.0,0.0
2025-01-27,27,9.0,8.0,0.0,0.0,0.0,0.0
2025-01-28,28,8.2,8.3,0.0,0.0,0.0,0.0
2025-01-29,29,16.9,4.6,0.0,0.0,0.0,0.0
2025-01-30,30,20.7,5.0,0.0,0.0,0.0,0.0
2025-01-31,31,24.8,5.0,0.0,0.0,0.0,0.0
