date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2026-02-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,2,0.6,4.5,0.0,0.0,0.0,0.0
2026-02-03,3,3.2,2.3,0.0,0.0,0.0,0.0
2026-02-04,4,10.7,4.2,0.0,0.0,0.0,0.0
2026-02-05,5,10.8,4.8,0.0,0.0,0.0,0.0
2026-02-06,6,22.7,1.8,0.0,0.0,0.0,0.0
2026-02-07,7,14.0,1.5,0.0,0.0,0.0,0.0
2026-02-08,8,9.1,8.0,0.0,0.0,0.0,0.0
2026-02-09,9,10.1,6.8,0.0,0.0,0.0,0.0
2026-02-10,10,19.1,5.4,0.0,0.0,0.0,0.0
2026-02-11,11,7.3,5.1,0.0,0.0,0.0,0.0
2026-02-12,12,5.5,10.6,0.0,0.0,0.0,0.0
2026-02-13,13,13.3,4.0,0.0,0.0,0.0,0.0
2026-02-14,14,13.9,2.3,0.0,0.0,0.0,0.0
2026-02-15,15,17.1,0.5,0.0,0.0,0.0,0.0
2026-02-16,16,6.0,0.1,0.0,0.0,0.0,0.0
2026-02-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,23,0.0,4.7,0.0,0.0,0.0,0.0
2026-02-24,24,0.0,0.6,0.0,0.0,0.0,0.0
2026-02-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-28,28,0.0,0.0,0.0,0.0,0.0,0.0
