date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2022-06-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,3,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,4,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,5,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,6,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,7,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,9,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,10,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,11,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,12,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,13,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,15,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,16,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,23,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,24,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,29,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,30,0.0,0.0,0.0,0.0,0.0,0.0
