date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2026-03-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,2,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,3,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,4,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,5,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,6,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-07,7,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,9,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,10,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,11,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,12,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,13,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-15,15,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,16,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,18,1.1,0.0,0.0,0.0,0.0,0.0
2026-03-19,19,4.0,1.1,0.0,0.0,0.0,0.0
2026-03-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,23,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,24,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-29,29,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-30,30,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,31,0.0,0.0,0.0,0.0,0.0,0.0
