date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2021-05-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,2,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,3,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,4,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,5,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,6,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,7,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,9,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,10,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,11,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,12,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,13,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,15,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,16,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,23,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,24,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,29,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,30,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,31,0.0,0.0,0.0,0.0,0.0,0.0
