date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2022-11-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,3,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,4,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,5,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,6,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,7,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,9,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,10,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,11,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,12,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,13,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,15,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,16,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,23,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,24,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,29,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,30,0.0,0.0,0.0,0.0,0.0,0.0
