date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2021-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,2,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,3,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,4,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,5,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,6,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,7,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,8,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,9,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,10,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,11,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,12,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,13,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,14,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,16,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,17,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,18,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,19,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,20,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,21,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,22,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,23,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,24,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,25,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,26,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,27,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,29,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,30,0.0,0.0,0.0,0.0,0.0,0.0
