date,day,solar_kwh,load_kwh,export_kwh,ac_charge_kwh,battery_charge_kwh,battery_discharge_kwh
2024-04-01,1,7.3,10.2,0.0,0.0,0.0,0.0
2024-04-02,2,12.2,7.6,0.0,0.0,0.0,0.0
2024-04-03,3,14.4,12.7,0.0,0.0,0.0,0.0
2024-04-04,4,16.8,11.4,0.0,0.0,0.0,0.0
2024-04-05,5,4.6,13.2,0.0,0.0,0.0,0.0
2024-04-06,6,0.0,2.3,0.0,0.0,0.0,0.0
2024-04-07,7,0.4,19.1,0.0,0.0,0.0,0.0
2024-04-08,8,4.3,13.3,0.0,0.0,0.0,0.0
2024-04-09,9,8.5,11.8,0.0,0.0,0.0,0.0
2024-04-10,10,6.2,18.0,0.0,0.0,0.0,0.0
2024-04-11,11,8.8,7.9,0.0,0.0,0.0,0.0
2024-04-12,12,9.3,6.2,0.0,0.0,0.0,0.0
2024-04-13,13,9.4,9.1,0.0,0.0,0.0,0.0
2024-04-14,14,11.0,6.7,0.0,0.0,0.0,0.0
2024-04-15,15,7.7,8.9,0.0,0.0,0.0,0.0
2024-04-16,16,0.0,5.6,0.0,0.0,0.0,0.0
2024-04-17,17,9.6,7.4,0.0,0.0,0.0,0.0
2024-04-18,18,0.1,2.4,0.0,0.0,0.0,0.0
2024-04-19,19,5.9,10.7,0.0,0.0,0.0,0.0
2024-04-20,20,3.4,8.6,0.0,0.0,0.0,0.0
2024-04-21,21,8.3,7.6,0.0,0.0,0.0,0.0
2024-04-22,22,0.0,3.6,0.0,0.0,0.0,0.0
2024-04-23,23,2.2,19.6,0.0,0.0,0.0,0.0
2024-04-24,24,2.2,12.8,0.0,0.0,0.0,0.0
2024-04-25,25,7.4,4.8,0.0,0.0,0.0,0.0
2024-04-26,26,6.6,12.1,0.0,0.0,0.0,0.0
2024-04-27,27,2.3,5.8,0.0,0.0,0.0,0.0
2024-04-28,28,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,29,1.2,0.1,0.0,0.0,0.0,0.0
2024-04-30,30,11.9,2.3,0.0,0.0,0.0,0.0
